NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
3183322.0,9.764719009399414,1.385752329034191,1.3914932088267593,-0.0983991572680012,1.388564207560224,0.004615166220288,,,
3183572.0,9.742948532104492,1.3802892712676624,1.3905235850354047,-0.2045991194964625,1.3847882529779243,0.0030934816667758,,,
3183822.0,9.74166774749756,1.37996787269659,1.3895480470851893,-0.1891697477018619,1.3829404505081588,0.0032495277521053,,,
3184072.0,9.746789932250977,1.381253227666978,1.3885683290347333,-0.1356765269729702,1.3818156751663553,0.0026806637006319,,,
3184322.0,9.76343822479248,1.3854309304631187,1.3875859015987475,-0.0137774877928409,1.3817353255235871,0.0025235475395373,,,
3184572.0,9.76343822479248,1.3854309304631187,1.3866020516432738,0.0094422244497641,1.3830207403224517,0.0028320860798089,,,
3184822.0,9.777525901794434,1.3889660754310162,1.3856179993576845,0.1161969262912927,1.385270291006058,0.0031542157181532,,,
3185072.0,9.769842147827148,1.3870379233184824,1.384635007817012,0.0938370143419348,1.386716464918934,0.0016802063927303,,,
3185322.0,9.795454025268556,1.3934649374843275,1.3836544779841922,0.2688391485832592,1.3887249666742365,0.0034747780020715,,,
3185572.0,9.781367301940918,1.389930031830332,1.382678045200553,0.208359249336283,1.3898497420160396,0.0026934040223716,,,
3185822.0,9.780086517333984,1.3896086332592592,1.381707664075351,0.2236669155880328,1.3900103814731004,0.0026418000392175,,,
3186072.0,9.757035255432127,1.383824176921657,1.3807456349433542,0.1096935428969537,1.389206944873894,0.0039911944802365,,,
3186322.0,9.726300239562988,1.3761115684715215,1.3797945442145008,-0.0500973504533194,1.3848686026206924,0.006477201766271,,,
3186572.0,9.727581024169922,1.3764329670425943,1.3788571338628588,-0.0203794832233172,1.3814943364237582,0.0064771809880072,,,
3186822.0,9.707090377807615,1.3712910685332351,1.3779361620618562,-0.1201391593364524,1.3769149452422522,0.0051718207236404,,,
3187072.0,9.709651947021484,1.3719338656753812,1.3770343085327164,-0.0836662940410398,1.3739423674306832,0.0027062880273521,,,
