NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
23.0,0.0,-1.3481045083217915,-1.3521745400442986,-3.520783250492442e-06,-1.3481045083217915,,,,
273.0,0.0,-1.3481045083217915,-1.3521745080390315,-3.99911546715774e-06,-1.3481045083217915,0.0,,,
523.0,0.0,-1.3481045083217915,-1.3521744793920754,-4.427256310186747e-06,-1.3481045083217915,0.0,,,
773.0,0.0,-1.3481045083217915,-1.3521744546849412,-4.7965148551927685e-06,-1.3481045083217915,0.0,,,
1023.0,0.0,-1.3481045083217915,-1.3521744345417357,-5.097563561032993e-06,-1.3481045083217915,0.0,,,
1273.0,0.0,-1.3481045083217915,-1.3521744196300918,-5.320424368290253e-06,-1.3481045083217915,0.0,,,
1523.0,0.0,-1.3481045083217915,-1.352174410661925,-5.454457410907753e-06,-1.3481045083217915,0.0,,,
1773.0,0.0,-1.3481045083217915,-1.3521744083939853,-5.488352721642231e-06,-1.3481045083217915,0.0,,,
2023.0,0.0,-1.3481045083217915,-1.352174413628189,-5.41012533717777e-06,-1.3481045083217915,0.0,,,
2273.0,0.0,-1.3481045083217915,-1.352174427211687,-5.207114234227677e-06,-1.3481045083217915,0.0,,,
2523.0,0.0,-1.3481045083217915,-1.3521744500366482,-4.865985553615646e-06,-1.3481045083217915,0.0,,,
2773.0,0.0,-1.3481045083217915,-1.3521744830397286,-4.372740595022789e-06,-1.3481045083217915,0.0,,,
3023.0,0.0,-1.3481045083217915,-1.352174527201179,-3.7127290906506487e-06,-1.3481045083217915,0.0,,,
3273.0,0.0,-1.3481045083217915,-1.35217458354357,-2.870668291299121e-06,-1.3481045083217915,0.0,,,
3523.0,0.0,-1.3481045083217915,-1.3521746531300878,-1.8306684230908136e-06,-1.3481045083217915,0.0,,,
3773.0,0.0,-1.3481045083217915,-1.3521747370623671,-5.762650970676469e-07,-1.3481045083217915,0.0,,,
4023.0,0.0,-1.3481045083217915,-1.352174836477816,9.095407231020832e-07,-1.3481045083217915,0.0,,,
4273.0,0.0,-1.3481045083217915,-1.352174952546393,2.644234568302644e-06,-1.3481045083217915,0.0,,,
4523.0,0.0,-1.3481045083217915,-1.3521750864667954,4.645731478802988e-06,-1.3481045083217915,0.0,,,
4773.0,0.0,-1.3481045083217915,-1.3521752394620112,6.932309521128162e-06,-1.3481045083217915,0.0,,,
5023.0,0.0,-1.3481045083217915,-1.3521754127741883,9.52253312516062e-06,-1.3481045083217915,0.0,,,
5273.0,0.0,-1.3481045083217915,-1.352175607658779,1.2435165546014346e-05,-1.3481045083217915,0.0,,,
5523.0,0.0,-1.3481045083217915,-1.352175825377906,1.568906974451343e-05,-1.3481045083217915,0.0,,,
5773.0,0.0,-1.3481045083217915,-1.3521760671929086,1.930309697274653e-05,-1.3481045083217915,0.0,,,
6023.0,0.0,-1.3481045083217915,-1.352176334356018,2.3295962347601435e-05,-1.3481045083217915,0.0,,,
6273.0,0.0,-1.3481045083217915,-1.352176628101112,2.768610669587848e-05,-1.3481045083217915,0.0,,,
6523.0,0.0,-1.3481045083217915,-1.3521769496335054,3.2491543960033786e-05,-1.3481045083217915,0.0,,,
6773.0,0.0,-1.3481045083217915,-1.3521773001187278,3.7729693464337193e-05,-1.3481045083217915,0.0,,,
7023.0,0.0,-1.3481045083217915,-1.3521776806702404,4.341719635779452e-05,-1.3481045083217915,0.0,,,
7273.0,0.0,-1.3481045083217915,-1.3521780923360516,4.9569715573157903e-05,-1.3481045083217915,0.0,,,
7523.0,0.0,-1.3481045083217915,-1.3521785360841878,5.6201718671332575e-05,-1.3481045083217915,0.0,,,
