NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
208.0,0.0089698852971196,-0.8137071143937771,-0.8157044431475168,-0.0055870716836792,-0.8137071143937771,,,,
458.0,0.0102512938901782,-0.8124205168808954,-0.8157457916945753,0.0156159539577432,-0.8130638156373362,0.0009097618260163,,,
708.0,0.006407069042325,-0.8162803084844465,-0.81578639859043,-0.0453714606546753,-0.8141359799197064,0.0019653096537718,,,
958.0,0.0089698852971196,-0.8137071143937771,-0.8158260984782164,-0.0036500387976201,-0.8140287635382241,0.0016189326010179,,,
1208.0,0.006407069042325,-0.8162803084844465,-0.8158647670077188,-0.0441236550661825,-0.8146720620608914,0.0019298957498259,,,
1458.0,0.0102512938901782,-0.8124205168808954,-0.8159023316234636,0.0181084299429246,-0.8146720620608914,0.0019298957498259,,,
1708.0,0.006407069042325,-0.8162803084844465,-0.8159387639420075,-0.0429454535491555,-0.8146720620608914,0.0019298957498259,,,
1958.0,0.0089698852971196,-0.8137071143937771,-0.8159740721704755,-0.0012939570169937,-0.8146720620608914,0.0019298957498259,,,
2208.0,0.0089698852971196,-0.8137071143937771,-0.8160082997172899,-0.0007489756881253,-0.8140287635382241,0.0016189326010179,,,
2458.0,0.0076884771697223,-0.8149937114391118,-0.8160415176953779,-0.0207647231491145,-0.8146720621777782,0.0012318228879627,,,
2708.0,0.006407069042325,-0.8162803084844465,-0.8160738236157659,-0.0407949926680267,-0.8146720621777781,0.0012318228879627,,,
2958.0,0.0102512938901782,-0.8124205168808954,-0.8161053554934415,0.0213410372651097,-0.8143504127995578,0.0016609898243672,,,
3208.0,0.0102512938901782,-0.8124205168808954,-0.8161362844632248,0.0218334976551102,-0.8140287634213373,0.0019298958277504,,,
3458.0,0.006407069042325,-0.8162803084844465,-0.8161667828256686,-0.0393148680766236,-0.8143504126826709,0.0022284517213261,,,
3708.0,0.0102512938901782,-0.8124205168808954,-0.816197016714781,0.0228004948909257,-0.8133854647817833,0.0019298958017756,,,
3958.0,0.006407069042325,-0.8162803084844465,-0.8162271633811335,-0.0383534706521001,-0.8143504126826709,0.0022284517213261,,,
4208.0,0.0102512938901782,-0.8124205168808954,-0.816257419260274,0.023762242447311,-0.8143504126826709,0.0022284517213261,,,
4458.0,0.0205025598406791,-0.8021277395831238,-0.8162879649961072,0.1886058488580906,-0.8108122704573404,0.0060688667115823,,,
4708.0,0.0102512938901782,-0.8124205168808954,-0.816318862813575,0.0247405652441507,-0.8108122704573403,0.0060688667115823,,,
4958.0,0.006407069042325,-0.8162803084844465,-0.8163499877059581,-0.0363978246888267,-0.8108122704573403,0.0060688667115823,,,
5208.0,0.0102512938901782,-0.8124205168808954,-0.8163810939060094,0.0257314274767197,-0.8108122704573404,0.0060688667115823,,,
5458.0,0.006407069042325,-0.8162803084844465,-0.8164119151741477,-0.0354117968531074,-0.8143504126826709,0.002228451721326,,,
5708.0,0.0089698852971196,-0.8137071143937771,-0.8164422005157734,0.0061597237590486,-0.8146720620608914,0.0019298957498258,,,
5958.0,0.006407069042325,-0.8162803084844465,-0.8164717222354511,-0.034459530775683,-0.8146720620608914,0.0019298957498258,,,
6208.0,0.0089698852971196,-0.8137071143937771,-0.8165002840110808,0.0070845466985825,-0.8149937114391117,0.001485634300925,,,
6458.0,0.006407069042325,-0.8162803084844465,-0.816527722846875,-0.0335678721418681,-0.8149937114391118,0.001485634300925,,,
6708.0,0.0102512938901782,-0.8124205168808954,-0.8165539049125854,0.0284829764707979,-0.8146720620608914,0.0019298957498258,,,
6958.0,0.006407069042325,-0.8162803084844465,-0.8165787152752756,-0.0327559553094226,-0.8146720620608914,0.0019298957498258,,,
7208.0,0.0089698852971196,-0.8137071143937771,-0.8166020507535104,0.0087049074806381,-0.8146720620608914,0.0019298957498258,,,
7458.0,0.006407069042325,-0.8162803084844465,-0.8166238251230519,-0.0320377027007983,-0.8146720620608914,0.0019298957498258,,,
7708.0,0.0076884771697223,-0.8149937114391118,-0.8166439805281781,-0.0111721281263433,-0.8153153607004455,0.0012318228879624,,,
7958.0,0.006407069042325,-0.8162803084844465,-0.8166624989519848,-0.0314219263263298,-0.8153153607004455,0.0012318228879624,,,
8208.0,0.0076884771697223,-0.8149937114391118,-0.8166794106727981,-0.010607998672318,-0.8156370099617791,0.0007428171504622,,,
8458.0,0.0102512938901782,-0.8124205168808954,-0.8166947874078002,0.0307261500722504,-0.8146720620608914,0.0016189326629457,,,
8708.0,0.006407069042325,-0.8162803084844465,-0.8167087170679891,-0.0306860275365511,-0.8149937113222251,0.001819523211225,,,
8958.0,0.0102512938901782,-0.8124205168808954,-0.8167212847210675,0.0311480482899107,-0.8140287634213373,0.0019298958277501,,,
9208.0,0.006407069042325,-0.8162803084844465,-0.816732572058701,-0.030306201175966,-0.814350412682671,0.0022284517213259,,,
9458.0,0.0102512938901782,-0.8124205168808954,-0.8167426599906276,0.0314883917820384,-0.8143504126826709,0.0022284517213259,,,
9708.0,0.006407069042325,-0.8162803084844465,-0.8167516282127456,-0.0300027833408905,-0.814350412682671,0.0022284517213259,,,
9958.0,0.0102512938901782,-0.8124205168808954,-0.816759554820953,0.0317573963686541,-0.814350412682671,0.0022284517213259,,,
10208.0,0.0076884771697223,-0.8149937114391118,-0.8167665128928571,-0.0092211308406121,-0.8140287634213372,0.0019298958277501,,,
10458.0,0.0102512938901782,-0.8124205168808954,-0.8167725609595815,0.0319644840326248,-0.8140287634213373,0.0019298958277501,,,
