NTPTime,GSR,GSR_clean,GSR_tonic,GSR_phasic,GSR_avg,GSR_std,TAG,emotion_HRI,shortNTPTime
192693.0,1.8955236673355105,1.728388352992882,1.4591466475387926,1.718891293057894,1.679462121315335,0.0653169045684289,,,
192943.0,1.8724597692489624,1.698535116623913,1.4798769227673951,1.42877001708494,1.707242284848025,0.0231153035814499,,,
193193.0,1.840426445007324,1.6570721168880953,1.5005102126426726,1.072081648242254,1.7018520871673175,0.0325846801532676,,,
193443.0,1.8122371435165403,1.6205847079807811,1.5210470672276568,0.7447043461487814,1.6761450736214178,0.0471925353341516,,,
193693.0,1.80326783657074,1.6089750989149578,1.5414953526822737,0.5616497961821179,1.646291760101937,0.0404102714830749,,,
193943.0,1.789173245429993,1.5907314716118128,1.5618683034392111,0.3406705839842359,1.6193408488489118,0.0279948865030581,,,
194193.0,1.7673906087875366,1.562536662651662,1.582182871835383,0.062493801664292,1.5957069852898034,0.0252980234123955,,,
194443.0,1.7456079721450806,1.5343418536915112,1.6024581409933394,-0.215460160356794,1.574146271717486,0.0326970476573389,,,
194693.0,1.7263879776000977,1.509464053850021,1.622713598842301,-0.4741258966063357,1.5492685104512518,0.0351303328494661,,,
194943.0,1.7122933864593506,1.491220426546876,1.6429673491514607,-0.6944292616223335,1.5243907491850175,0.0309688646473153,,,
195193.0,1.7046053409576416,1.48126924488987,1.6632344321514574,-0.8668689196768813,1.5040738947445695,0.0233128494875364,,,
195443.0,1.7161372900009155,1.4961958630743546,1.6835254152801549,-0.8956235080395991,1.4945373970902804,0.0117274854910409,,,
195693.0,1.87886643409729,1.7068277165710766,1.703845894254082,0.2068425123749136,1.5438783127705442,0.108810037175491,,,
195943.0,1.910899639129639,1.7482905620058693,1.7241979437777415,0.3311497704297599,1.6081458466352927,0.1390552930672646,,,
196193.0,1.923712968826294,1.7648757619001962,1.7445829776481816,0.3114503250810383,1.6790474758878742,0.1243215638788694,,,
196443.0,1.9275569915771484,1.7698513527286992,1.7650038339343304,0.2244316804056265,1.7474613483014605,0.0286144119992698,,,
196693.0,1.9378076791763303,1.7831195435043647,1.7854652348367337,0.1851233475202522,1.7665343050347824,0.0143951133550599,,,
196943.0,1.922631025314331,1.763475325803952,1.805973423681049,-0.0447195694062394,1.7703304959843031,0.0089542689417545,,,
197193.0,1.926474928855896,1.7684507623314305,1.826535487887725,-0.132539732086952,1.7712242460921117,0.0083888996994122,,,
197443.0,1.931600332260132,1.775084934869776,1.8471584960204648,-0.2111161494582603,1.7725326416273808,0.0085106482448797,,,
197693.0,1.9290375709533687,1.7717677714500906,1.867848683914748,-0.3476029458217645,1.7696946986138122,0.0049524490065155,,,
197943.0,1.927756309509277,1.7701093440412723,1.888610729304981,-0.4749078750448685,1.7713532031731425,0.0028324922286219,,,
198193.0,1.925193667411804,1.7667923349226118,1.9094469668753764,-0.6122218573281022,1.7709385963209376,0.0034524772587758,,,
198443.0,1.9187870025634768,1.758499734975449,1.9303565038996864,-0.778715729925325,1.766792296347356,0.0059026754384242,,,
198693.0,1.9136615991592407,1.7518655624371038,1.9513342565462597,-0.9360088706032328,1.7618167440941093,0.0082371573540176,,,
198943.0,1.914942979812622,1.753524144146946,1.9723699351087003,-1.045689356610613,1.7576704441205275,0.006702861825143,,,
199193.0,1.909817695617676,1.746890125909625,1.99344705897346,-1.2035450239319456,1.752694891867281,0.0047877259029358,,,
199443.0,1.9213496446609497,1.7618167440941097,2.01454206621465,-1.236858298446588,1.753524144146946,0.0062055970738587,,,
199693.0,1.934162974357605,1.7784019439884364,2.035623599058081,-1.2605067798673304,1.7601582395347792,0.0136092793139432,,,
199943.0,1.9392882585525515,1.7850359622257574,2.056652034633113,-1.3413827970255976,1.7680361940544822,0.0171491364734109,,,
200193.0,1.943132281303405,1.790011553054259,2.077579129231492,-1.4312717307230505,1.7788165508406406,0.0122905720071061,,,
200443.0,1.9495389461517327,1.7983041530014223,2.098347580128048,-1.501085281526687,1.7879384030674688,0.0083887809434318,,,
200693.0,1.9585082530975344,1.809913762067248,2.1188905148710915,-1.5504442934948852,1.7958163575871715,0.0108756397343737,,,
200943.0,2.005917549133301,1.871278970816052,2.1391311479989064,-1.3104481453148484,1.8173771097347453,0.0368499821682558,,,
201193.0,2.1571145057678223,2.066983897526241,2.158983333113616,-0.2916207497320971,1.8866201958527409,0.1244320677799484,,,
201443.0,2.3262503147125244,2.2859083509701263,2.178354254427217,0.8641693015974188,2.008521245344917,0.214974310402378,,,
201693.0,2.43900728225708,2.4318576779973347,2.197149631760645,1.6013474666036347,2.164007224327438,0.246107772161781,,,
201943.0,2.4888134002685547,2.496325263140045,2.215279801759568,1.871244687674235,2.3202687974084366,0.1904221959968097,,,
202193.0,2.4900949001312256,2.4979839991509114,2.232664364621621,1.7822663268081669,2.428018822814604,0.0996176334903565,,,
202443.0,2.601570606231689,2.642274898769301,2.249234751380635,2.522472323633937,2.517110459764398,0.0889419651321874,,,
202693.0,2.5861947536468506,2.6223728440573386,2.264935921779416,2.318393843993944,2.5647392512793994,0.0784647375322612,,,
202943.0,2.5477547645568848,2.5726172443743582,2.2797276955357093,1.9468857297588729,2.5838122465879776,0.0642822357781895,,,
203193.0,2.5208468437194824,2.5377884171768863,2.293584702505654,1.6669704743454288,2.5937633510944718,0.0474419800102348,,,
203443.0,2.4900949001312256,2.4979839991509114,2.306494815741165,1.3636596583262173,2.5576906261898738,0.0528127903530464,,,
203693.0,2.4606242179870605,2.459838008533755,2.318457104113292,1.0753103587846025,2.517056917308978,0.0488348398818415,,,
203943.0,2.426028251647949,2.415057999679277,2.3294798208251946,0.7539364802455014,2.477667106135208,0.0524884911691843,,,
204193.0,2.405526876449585,2.3885216181279447,2.3395784198285523,0.5432700888261319,2.440350406372972,0.0483987836684494,,,
204443.0,2.383744239807129,2.360326809167794,2.348773688523963,0.3281379301405498,2.4059361088771927,0.042316649152185,,,
204693.0,2.360680341720581,2.330473572798825,2.35709010096919,0.1084012402556054,2.37359499994346,0.0364119332222555,,,
204943.0,2.3427417278289795,2.307254354667177,2.364554342476826,-0.0681519810642753,2.346644088690435,0.0353741008934198,,,
205193.0,2.324803113937378,2.284035136535529,2.371193936188643,-0.2400295832968455,2.320522468292331,0.0326127697449369,,,
